ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10051441,Call It Spring Men Black Solid Thong Flip-Flops,Call It Spring,Men,1999,5,A pair of black solid flip flopsFabric upper materialCushioned footbedPatterned tpr outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Black
10044177,Coolers Men Coffee Brown Sandals,Coolers,Men,699,5,A pair of coffee brown comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned rubber outsole, Brown
10055815,Fame Forever by Lifestyle Men Blue Printed Round Neck T-shirt,Fame Forever by Lifestyle,Men,349,4,"Blue printed T-shirt, has a round neck, and short sleeves",Blue
10054493,Veni Vidi Vici Women Brown Solid Cropped Fitted Top,Veni Vidi Vici,Women,468,5,"Brown solid knitted cropped fitted top with adjustable waist tie-up, has a boat neck, long sleeves", Brown
10036631,ColorPlus Men Orange Tailored Fit Checked Casual Shirt,ColorPlus,Men,1349,5,"Orange checked casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket", Red
10060179,CODE by Lifestyle Men Blue Regular Fit Self Design Formal Shirt,CODE by Lifestyle,Men,1274,5,"Blue self-design formal shirt, has a cutaway collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10051993,Titan Women White Analogue Watch,Titan,Women,3196,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset Time, Multi FunctionStrap style: Blue regular, leather strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", White
10051939,Titan Men Blue Analogue Watch 1802SM02,Titan,Men,2476,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round stainless steel dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Titan case",Blue
10052569,Titan Men Blue Analogue Watch 90105KL01,Titan,Men,5596,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: ChronographStrap style: Grey regular, stainless steel strap with a tang closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case",Blue
10039889,Da Intimo Women Black Solid Skinny-Fit Tights,Da Intimo,Women,659,5,"Black solid skinny-fit tights, has an elasticated waistband, three-fourth length", Black
1003783,Aurelia Blue Embroidered Kurta,AURELIA,Women,899,4,"Blue kurta with embroidered detail and woven design, has a round neck, three-quarter sleeves and side slits",Blue
10051207,Soumya Rust Orange Solid Single Window Curtain,Soumya,Unisex,671,5,Set content: Single Window curtainColour: Rust OrangePattern: Solid with patterned detailLight blocking: RegularFitting: EyeletLining: No, Orange
10054447,Veni Vidi Vici Women Olive Green Solid Bardot Top,Veni Vidi Vici,Women,516,5,"Olive Green solid knitted crop bardot top, has shoulder straps, and long sleeves", Green
10041861,INCOLOR Jewel Queen Lipstick 14,INCOLOR,Women,299,6,Jewel Queen Lipstick 14,
10062739,Bossini Men Red & Black Slim Fit Checked Casual Shirt,Bossini,Men,749,5,"Red and Black checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red
10055883,Fame Forever by Lifestyle Men Grey Solid Round Neck T-shirt,Fame Forever by Lifestyle,Men,359,5,"Grey solid T-shirt, has a round neck, and short sleeves", Grey
10052491,Sonata Pair 2018 Unisex Beige Analogue watch NL71258114YM01,Sonata,Unisex,3325,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid asymmetric metal dialFeatures: Reset TimeStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Beige
10052497,Zoop Kids Unisex Grey Digital Watch 16009PP01,Zoop,Unisex Kids,995,4,"Display: DigitalMovement: ElectronicPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: Black regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case", Grey
10038611,Parx Men Black Solid Bomber Jacket,Parx,Men,1799,5,"Black solid bomber jacket, has a mandarin collar, 1 pockets, zip closure, long sleeves, straight hem, and polyester", Black
10048253,Elizabeth Arden New York Plump Up Kiss Me Coral Lip Liner 03,Elizabeth Arden,Women,1200,1,"Shade nameKiss Me Coral 03What it isTransfer proof, water proof and long lasting lip linerWhat it doesInstantly plump, define and contour the look of lips with this smooth, creamy gel pencilSmooth, creamy, lightweight formula shapes and defines lipsUse the liner to plump and perfect the look of lips while reducing the appearance of fine lines around the mouthThe applicator allows for seamless blending and filling in with the silicone tipPlumps and firms appearance of lips for a more youthful lookProvides a smooth glide application and help lock in color for long wearIngredientsPeptidesGellified film formers",
10052645,Zoop Unisex Kids Red Analogue Watch C4048PP31,Zoop,Unisex Kids,995,4,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round plastic dialFeatures: Reset TimeStrap style: Red regular, rubber strap with a tang closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Zoop case", Red
1005146,Arrow Sport Blue Sweater,Arrow Sport,Men,1299,4,"Blue sweater, has a V-neck, long sleeves, a ribbed hemline",Blue
1005082,Arrow Sport Pink Sleeveless Sweater,Arrow Sport,Men,1999,6,"Pink sweater, has a V-neck, sleeveless, ribbed hems", Pink
10048073,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Stretchable Jeans,SPYKAR,Women,1099,7,"Blue medium wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
1005161,Arrow New York Black & Grey Cardigan,Arrow New York,Men,1839,6,"Black and grey cardigan in a patterned knit, has an overlay design on the front, has a ribbed mock collar, long sleeves, a full zip closure, a ribbed hemline", Black
10052193,Sonata Men White Leather Straps Analogue Watch 7134YL01,Sonata,Men,2049,6,"Pack Contains: single watchDisplay: analogueMovement: quartzPower Source: batteryDial style: White textured round stainless steel dialFeatures: reset time, date apertureStrap Style: Black, croc textured, leather strap with a tang closureWater resistance: 30 mComes in a signature Sonata caseWarranty: 1 yearWarranty provided by brand/manufacturer", White
10040633,Clay Craft White Ganesha Showpiece,CLAY CRAFT,Unisex,991,3,Colour: WhiteSize: SmallShape: Ganesha, White
10044667,Respiro Men Black Leather Formal Slip-Ons,Respiro,Men,895,5,"A pair of black round-toed formal slip-on shoes, has elasticated gussets on both sidesSynthetic leather upperCushioned footbedTextured PVC outsole, has a stacked heelWarranty: 1 month against manufacturing defectsWarranty provided by brand/manufacturer.", Black
10039845,Foolzy Women Gold-Toned Detangler Brush,Foolzy,Women,339,4,"WHAT IT IS:Foolzy Women Detangler Hair BrushwHAT IT DOES:Easy to use: Foolzy detangling hair brush works with all types of hair - thick, thin, curly, straight, dry, wet, extensions and wigs. And it works with all ages and all genders, the young, the old, the adults and the children, the men and the women, the girls and the boys. Specially-designed detangler with multi-height bristles and alternating rows to glides through, untangling stubborn knots as you comb. Amazing hair care: Help improve health of hair, minimizes split ends, breakage and damage, increase shine of hair by smoothing the cuticle layer, and add volume.Innovative design leaving you with glossy locks - The unique two-tiered system has long teeth to detangle and short teeth to smooth the hair cuticle.", Gold
10051957,Titan Purple OTS 3 Wells Men Black Analogue watch NL90105KL02,Titan,Men,5756,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: ChronographStrap style: Beige regular, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature Titan case", Black
10048145,Liberty Men Tan Sandals,Liberty,Men,629,5,A pair of tan comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned rubber outsole,
10052489,Titan Neo Men Off White Analogue watch 1806SM01,Titan,Men,2956,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturerComes in a Titan case", White
10041193,Abhishti Women Maroon Solid Straight Kurta,Abhishti,Women,1049,5,"Maroon solid straight kurta, has a V-neck, sleeveless, straight hem, and side slits", Maroon
10041877,INCOLOR Women Brown Jewel Queen 04 Lipstick 3.7g,INCOLOR,Women,299,7,"What It Is?:INCOLOR Women Jewel Queen 04 Lipstick 3.7gColour Shade Name:BrownWhat It Does?:Incolor's Jewel Queen Lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. The lipstick glides on easily to deliver an instant pop of colour. It is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.Features:Ultra nourishing lip colour that delivers a full impact colourIt features a rich yet lightweight creme-based formulaProvides a silky smooth finish and a great colour pay offThe ultra comfortable formula, glides on like a dreamAbout The Brand:Established in 2009, INCOLOR is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. The products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency.", Brown
10052075,Sonata Sleek Men Blue Analogue watch 7131SM01,Sonata,Men,1975,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case",Blue
10044875,Senorita Women Tan Brown One Toe Flats,Senorita,Women,899,5,"A pair of beige one-toed flats, has regular styling, no back strap detailSynthetic leather upperCushioned footbedTextured and patterned outsole", Brown
10050955,Soumya Pink Long Door Curtains,Soumya,Unisex,1310,5,Set content: Single Long Door curtainsColour: PinkPattern: Solid Long DoorLight blocking: RegularFitting: EyeletLining: Yes, Pink
10052691,Sonata Essentials Men White Analogue watch NL77084YM04,Sonata,Men,1599,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid rectangular metal dialFeatures: Reset Time, Date ApertureStrap style: Gold-Toned bracelet style, stainless steel strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", White
10051351,ROMEE Blue Set of 2 Self Design Square Cushion Covers,ROMEE,Unisex,594,4,Set content: 2 Cushion Covers Colour: Blue Shape: Square Pattern: Self Design Closure: Zip,Blue
10040095,Crunchy Fashion Women Silver-Plated Oxidised Adjustable Finger Ring,Crunchy Fashion,Women,379,5,"Oxidised silver-plated adjustable finger ring, has intricate textured detailing", Silver
10036283,ColorPlus Men Green Regular Fit Solid Regular Trousers,ColorPlus,Men,1049,5,"Green solid mid-rise trousers, button closure, and 4 pockets", Green
10063551,Harvard Men Black Loafers,Harvard,Men,2799,5,"A pair of round-toe black loafers, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10059839,CODE by Lifestyle Men Blue & Grey Regular Fit Checked Casual Shirt,CODE by Lifestyle,Men,949,6,"Blue and Grey checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10044057,Coolers Men Black Leather Fisherman Sandals,Coolers,Men,1499,5,A pair of black fisherman sandalsLeather upper with slip-on closureCushioned footbedPatterned leather outsole, Black
10044469,TIMESMITH Women White Analogue Watch TSC-060,TIMESMITH,Women,499,5,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Embellished round stainless steel dialFeatures: Multi FunctionStrap style: Brown bracelet style, stainless steel strap with a button closureWater resistance: Water ResistantWarranty: 1 yearWarranty provided by brand/manufacturer", White
10036553,ColorPlus Men Red Regular Fit Checked Casual Shirt,ColorPlus,Men,944,5,"Red checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red
10062223,CHUTPUT Girls Navy Blue & Pink Self-Design A-Line Dress with Beanie Cap,CHUTPUT,Girls,1170,4,"Navy Blue, pink and white self-design knitted A-line dress with bow detail, has a square neck, sleeveless, flared hemComes with a matching beanie cap",Blue
10054349,Yuris Women Green & White Printed Straight Kurta,Yuris,Women,687,5,"Green and white printed straight kurta with lace detail, has a mandarin collar, three-quarter bell sleeves, straight hem, and side slits", Green
10058463,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Roadster,Women,1299,5,"Blue medium wash 5-pocket mid-rise cropped jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10039423,Marks & Spencer Women Black Super Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,Marks & Spencer,Women,1299,7,"Black dark wash 5-pocket mid-rise cropped jeans, clean look, light fade, button and zip closure and waistband with belt loops", Black
